,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,pop2026
3031,978,KS,False,"Russell County, KS",Russell County,2p1c,8616.0,7220.45724,14211.366,14049.0108,5738.17308,6129.36288,7339.37916,63303.75,59244.78125,
3032,1998,NC,False,"Rutherford County, NC",Rutherford County,1p0c,6264.0,2759.7834,11057.01708,6010.79004,3269.67264,0.0,5474.20128,34835.4636,55196.0078125,391690.0
3033,2532,TN,True,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",Rutherford County,2p2c,13975.044,9474.35748,14564.0232,15810.2664,8496.64308,13670.55,7075.56228,83066.4492,81716.8671875,391690.0
3034,2846,VT,False,"Rutland County, VT",Rutland County,2p3c,15024.0,12629.04,15126.9672,19768.5996,10019.78688,15210.4116,9693.906,97472.7132,76331.1640625,
3035,2846,VT,False,"Rutland County, VT",Rutland County,1p1c,11016.0,5275.19244,11409.70164,12738.9804,5902.9416,8266.5564,7437.77712,62047.1484,76331.1640625,
3036,2754,TX,False,"Sabine County, TX",Sabine County,2p3c,12600.0,10835.35176,15785.3976,19172.772,8491.55268,9384.7434,5025.41424,81295.23,51531.265625,
3037,2754,TX,False,"Sabine County, TX",Sabine County,1p1c,8808.0,4525.96248,12480.9432,8226.5208,4831.42056,4785.0,3848.98428,47506.8312,51531.265625,
3038,1162,LA,False,"Sabine Parish, LA",Sabine Parish,2p3c,12312.0,11238.01536,14390.6904,21057.702,8533.09932,8830.3338,7727.33568,84089.1792,53603.3984375,
3039,1162,LA,False,"Sabine Parish, LA",Sabine Parish,1p1c,9240.0,4694.15664,11934.67308,9034.83036,5048.89416,4393.09308,5478.4296,49824.0756,53603.3984375,
3040,876,IA,False,"Sac County, IA",Sac County,2p3c,12144.0,10725.53316,15873.1608,17130.8076,8286.53388,11580.22044,8697.67164,84437.9292,72781.4296875,
3041,876,IA,False,"Sac County, IA",Sac County,1p1c,8580.0,4480.09128,12453.6744,7360.49856,4732.1862,6974.5554,6122.93376,50703.9372,72781.4296875,
3042,220,CA,True,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",Sacramento County,2p3c,24926.5812,12189.7704,15202.9056,19182.9876,13448.7168,15524.5884,14259.3276,114734.8824,80903.625,1644681.0
3043,220,CA,True,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",Sacramento County,1p1c,17413.6644,5091.70788,11293.29348,8221.12212,8154.5838,9153.46944,7749.71484,67077.5568,80903.625,1644681.0
3044,1197,ME,True,"Sagadahoc County, ME HUD Metro FMR Area",Sagadahoc County,2p3c,17184.0,15813.7548,15087.4428,16190.3208,11956.38792,15060.1752,11849.75028,103141.8276,80725.984375,
3045,1197,ME,True,"Sagadahoc County, ME HUD Metro FMR Area",Sagadahoc County,1p1c,13032.0,6605.4588,12128.6472,6934.28616,7115.4258,7928.5686,7777.25028,61521.6384,80725.984375,
3046,1325,MI,True,"Saginaw, MI MSA",Saginaw County,2p3c,12360.0,10286.26176,14617.2744,15286.4148,8205.6336,19027.3872,8630.29692,88413.27,62738.04296875,187604.0
3047,1325,MI,True,"Saginaw, MI MSA",Saginaw County,1p1c,9924.0,4296.60612,10857.80424,6499.92192,5152.68636,7379.04204,5316.28896,49426.3476,62738.04296875,187604.0
3048,300,CO,False,"Saguache County, CO",Saguache County,2p3c,11640.0,12555.8304,16465.458,15272.6484,8767.10376,12885.93,8202.87528,85789.8456,52875.37890625,
3049,300,CO,False,"Saguache County, CO",Saguache County,1p1c,9144.0,5244.61236,13387.9368,6541.97604,5213.56164,7167.05496,5957.09364,52656.234,52875.37890625,
3050,1818,NJ,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Salem County,2p3c,16805.8884,13837.0356,16213.7976,16876.758,11103.14064,19064.772,12016.3512,105917.742,89635.75,
3051,1818,NJ,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Salem County,1p1c,13513.35,5779.77648,12036.1968,7183.09932,6990.6606,9476.62716,7175.88276,62155.5936,89635.75,
3052,2976,VA,True,"Roanoke, VA HUD Metro FMR Area",Salem city,2p3c,16142.868,11567.46972,14425.0212,19194.006,10040.54808,17277.4176,12175.1016,100822.4292,77268.65625,
3053,2976,VA,True,"Roanoke, VA HUD Metro FMR Area",Salem city,1p1c,11979.84156,4831.77096,10257.28056,8210.4954,6091.51068,9163.71384,7788.8166,58323.4272,77268.65625,
3054,684,IL,False,"Saline County, IL",Saline County,1p3c,11292.0,7770.51636,12928.3404,17739.1584,6907.10088,13377.1584,9002.48436,79016.76,55953.8046875,
3055,1602,MO,False,"Saline County, MO",Saline County,2p4c,10608.0,11602.38864,14888.4816,25426.1364,8047.69992,10160.67192,7066.6326,87800.01,58864.85546875,
3056,2824,UT,True,"Salt Lake City, UT HUD Metro FMR Area",Salt Lake County,2p3c,20280.0,11274.62112,14893.4076,14576.1768,11433.48336,19998.3096,13769.9136,106225.9104,89468.3828125,1247734.0
3057,2824,UT,True,"Salt Lake City, UT HUD Metro FMR Area",Salt Lake County,1p1c,14448.0,4709.4474,10829.26248,6209.51808,6941.499,7513.95264,7471.3242,58123.002,89468.3828125,1247734.0
3058,2386,SC,True,"Columbia, SC HUD Metro FMR Area",Saluda County,2p3c,10462.65084,11970.13404,15772.0428,16471.3296,8128.28244,9648.63276,5966.2266,78419.2968,56753.703125,
3059,2386,SC,True,"Columbia, SC HUD Metro FMR Area",Saluda County,1p1c,8151.72504,4999.96476,12551.1912,7042.93656,4765.3758,5442.81852,4729.21872,47683.23,56753.703125,
3060,1999,NC,False,"Sampson County, NC",Sampson County,2p3c,11088.0,10249.65528,14455.8852,21099.5892,7731.47388,11966.76048,8341.70292,84933.0648,53823.140625,
3061,1999,NC,False,"Sampson County, NC",Sampson County,1p1c,8316.0,4281.31536,12044.802,9052.7922,4564.50408,6421.06128,5793.83976,50474.3148,53823.140625,
3062,2755,TX,False,"San Augustine County, TX",San Augustine County,2p3c,11448.0,10615.71612,15806.1852,19172.772,7994.55468,9368.05008,4622.47668,79027.752,48517.53125,
3063,2755,TX,False,"San Augustine County, TX",San Augustine County,1p1c,9204.0,4434.22008,12596.496,8226.5208,4941.66504,4776.48816,3963.94152,48143.3316,48517.53125,
3064,221,CA,True,"San Benito County, CA HUD Metro FMR Area",San Benito County,2p3c,28752.0,16106.6016,17841.1368,27686.1156,16254.0408,16563.0624,24549.0156,147751.968,97108.9921875,
3065,221,CA,True,"San Benito County, CA HUD Metro FMR Area",San Benito County,1p1c,20088.0,6727.782,13641.5724,11867.49756,9716.41476,9765.76536,12792.4992,84599.5308,97108.9921875,
3066,222,CA,True,"Riverside-San Bernardino-Ontario, CA MSA",San Bernardino County,2p3c,22225.674,11347.83396,16070.9088,15622.5648,12165.006,14910.3096,10802.30496,103144.6056,72070.8671875,2241233.0
3067,222,CA,True,"Riverside-San Bernardino-Ontario, CA MSA",San Bernardino County,1p1c,16115.6424,4740.02784,11421.02568,6694.31544,7556.83152,8791.28316,6569.90256,61889.0268,72070.8671875,2241233.0
3068,223,CA,True,"San Diego-Carlsbad, CA MSA",San Diego County,2p3c,35844.0,12885.2808,16058.574,16292.7612,17656.5408,18602.4372,22043.2656,139382.856,93476.0859375,3324617.0
3069,223,CA,True,"San Diego-Carlsbad, CA MSA",San Diego County,1p1c,25488.0,5382.22524,11630.31372,6981.7134,11185.5,10968.20292,12716.3124,84352.266,93476.0859375,3324617.0
3070,224,CA,True,"San Francisco, CA HUD Metro FMR Area",San Francisco County,2p3c,50513.3616,17534.2344,12111.15,20900.3676,24656.3256,22479.6624,35544.7644,183739.86,135125.171875,844276.0
3071,224,CA,True,"San Francisco, CA HUD Metro FMR Area",San Francisco County,1p1c,39297.9996,7324.1082,8539.58568,8957.58252,16893.0276,13254.258,23238.312,117504.8676,135125.171875,844276.0
3072,2756,TX,False,"San Jacinto County, TX",San Jacinto County,2p3c,11904.0,12079.9512,15911.37,18376.9128,8690.33124,9217.63692,5006.08596,81186.2868,55842.90625,
3073,2756,TX,False,"San Jacinto County, TX",San Jacinto County,1p1c,8808.0,5045.83632,12501.8424,7885.23408,5019.79104,4699.79736,3915.73428,47876.2356,55842.90625,
3074,225,CA,True,"Stockton-Lodi, CA MSA",San Joaquin County,2p3c,21816.0,11933.52828,15833.2128,17507.4948,12228.7848,14680.98,11452.85964,105452.8596,74828.921875,836506.0
3075,225,CA,True,"Stockton-Lodi, CA MSA",San Joaquin County,1p1c,15240.0,4984.67472,11648.10504,7502.625,7328.19732,8656.0686,6579.93384,61939.6056,74828.921875,836506.0
3076,1847,NM,True,"Farmington, NM MSA",San Juan County,2p4c,12660.0,12767.106,15384.6912,14507.016,9213.24312,15550.8372,5832.89064,85915.7808,58600.9609375,
3077,1847,NM,True,"Farmington, NM MSA",San Juan County,2p1c,9624.0,6746.98392,13624.5612,9057.32376,5931.85296,7826.42796,6172.70292,58983.8556,58600.9609375,
3078,226,CA,True,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",San Luis Obispo County,2p3c,28596.0,13727.2176,17284.6344,20062.6212,15335.3712,16515.8916,19313.8896,130835.628,95203.203125,281515.0
3079,226,CA,True,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",San Luis Obispo County,1p1c,19980.0,5733.90492,13111.8396,8598.33396,9317.16216,9737.95308,10444.29708,76923.492,95203.203125,281515.0
3080,227,CA,True,"San Francisco, CA HUD Metro FMR Area",San Mateo County,2p3c,61735.5876,14569.1544,19020.2532,20900.3676,27648.2172,25527.2544,45009.624,214410.468,145687.109375,760145.0
3081,227,CA,True,"San Francisco, CA HUD Metro FMR Area",San Mateo County,1p1c,48028.5852,6085.58496,12500.6484,8957.58252,19607.6988,15051.1524,29480.0484,139711.296,145687.109375,760145.0
3082,302,CO,False,"San Miguel County, CO",San Miguel County,1p0c,11808.0,3486.04212,12633.3672,4017.2802,5541.63468,0.0,7254.08568,44740.4088,96787.59375,
3083,1848,NM,False,"San Miguel County, NM",San Miguel County,2p2c,9600.0,9474.35748,13699.5816,12257.6796,6911.39208,13551.318,6645.54708,72139.8756,42677.97265625,
3084,2757,TX,True,"Corpus Christi, TX HUD Metro FMR Area",San Patricio County,2p3c,16516.6848,10213.05108,15101.634,17769.8352,9685.2378,13675.5156,6458.094,89420.0508,65036.08203125,
3085,2757,TX,True,"Corpus Christi, TX HUD Metro FMR Area",San Patricio County,1p1c,12480.0444,4266.02532,11660.23164,7599.77196,6067.76112,7188.17064,5031.85944,54293.8656,65036.08203125,
3086,2758,TX,False,"San Saba County, TX",San Saba County,2p3c,11016.0,9663.96168,15868.2852,19130.8848,7493.16504,9215.58036,4184.39064,76572.27,60153.5234375,
3087,2758,TX,False,"San Saba County, TX",San Saba County,1p1c,8808.0,4036.6692,12704.4384,8208.55812,4654.13052,4698.74856,3727.9962,46838.5428,60153.5234375,
3088,2447,SD,False,"Sanborn County, SD",Sanborn County,2p3c,10848.0,11567.46972,15884.85,22534.272,8122.0086,13185.7476,6283.656,88426.002,72859.46875,
3089,2447,SD,False,"Sanborn County, SD",Sanborn County,1p1c,8628.0,4831.77096,12724.6704,9677.65284,4877.00568,5443.74312,4391.47668,50574.3168,72859.46875,
3090,1665,MT,False,"Sanders County, MT",Sanders County,2p3c,12948.0,11677.28688,16384.5396,17576.4492,8922.71268,17256.7872,10822.57836,95588.3556,51598.0078125,
3091,1665,MT,False,"Sanders County, MT",Sanders County,1p1c,9048.0,4877.64144,13293.2772,7529.9106,5045.80884,6864.97488,6553.1052,53212.7172,51598.0078125,
3092,1846,NM,True,"Albuquerque, NM MSA",Sandoval County,2p3c,20058.3408,11677.28688,15698.9004,12187.8036,11499.0696,19566.6576,11569.875,102257.9292,76715.203125,161385.0
3093,1846,NM,True,"Albuquerque, NM MSA",Sandoval County,1p1c,14018.4684,4877.64144,11654.61324,5221.39452,6846.80568,9847.51176,7267.05108,59733.486,76715.203125,161385.0
3094,2142,OH,False,"Sandusky County, OH",Sandusky County,2p3c,12216.0,9444.3252,14629.1832,13905.4836,7848.39036,13940.3412,5789.15628,77772.8784,68746.0,
3095,2142,OH,False,"Sandusky County, OH",Sandusky County,1p1c,8964.0,3944.9268,11181.561,5977.39056,4677.41304,6983.3694,4332.34752,46061.01,68746.0,
3096,685,IL,True,"Springfield, IL MSA",Sangamon County,2p3c,12937.7856,10981.77468,14882.2296,21569.514,8667.0,17903.6436,11851.344,98793.2928,85524.34375,194603.0
3097,685,IL,True,"Springfield, IL MSA",Sangamon County,1p1c,10316.56128,4587.1242,10566.564,9194.28804,5400.19296,9476.50776,7620.375,57161.6136,85524.34375,194603.0
3098,1328,MI,False,"Sanilac County, MI",Sanilac County,2p3c,11304.0,10139.83884,15440.2872,14868.8904,7769.94876,15866.3808,7477.22676,82866.5748,58764.2265625,
3099,1328,MI,False,"Sanilac County, MI",Sanilac County,1p1c,8808.0,4235.44488,12146.2848,6390.5274,4726.15428,6625.1484,5091.1524,48022.7112,58764.2265625,
3100,2826,UT,False,"Sanpete County, UT",Sanpete County,2p3c,11328.0,10396.08036,16920.7632,18577.146,7871.49096,17127.9384,10184.34372,92405.766,63564.640625,
3101,2826,UT,False,"Sanpete County, UT",Sanpete County,1p1c,9108.0,4342.47768,13313.5872,7911.4746,4873.63884,6690.58812,6241.00416,52480.77,63564.640625,
3102,228,CA,True,"Santa Maria-Santa Barbara, CA MSA",Santa Barbara County,2p3c,37644.0,12592.434,17112.9408,20062.6212,18202.6416,19051.5108,25215.9288,149882.076,87471.203125,446458.0
3103,228,CA,True,"Santa Maria-Santa Barbara, CA MSA",Santa Barbara County,1p1c,28488.0,5259.90192,12634.3656,8598.33396,12228.1968,11232.98148,15903.204,94344.984,87471.203125,446458.0
3104,229,CA,True,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",Santa Clara County,2p3c,47808.0,14056.6716,17338.704,15748.2264,22416.0108,21915.7836,31801.3452,171084.744,144424.109375,1984701.0
3105,229,CA,True,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",Santa Clara County,1p1c,36612.0,5871.51852,12226.9248,6748.20264,15393.4536,12921.7896,21136.5072,110910.3984,144424.109375,1984701.0
3106,109,AZ,False,"Santa Cruz County, AZ",Santa Cruz County,1p0c,6684.0,2676.7824,11239.39824,4641.2802,3391.78056,0.0,4675.83216,33309.0732,47991.796875,259820.0
3107,230,CA,True,"Santa Cruz-Watsonville, CA MSA",Santa Cruz County,2p2c,36252.0,12292.6776,16880.8632,16801.494,17589.6504,19575.288,25406.6628,144798.636,105463.25,259820.0
3108,1849,NM,True,"Santa Fe, NM MSA",Santa Fe County,2p3c,16356.0,12629.04,15095.2212,12564.7896,10502.4228,17737.992,9603.1956,94488.6624,75058.9296875,160281.0
3109,1849,NM,True,"Santa Fe, NM MSA",Santa Fe County,1p1c,12852.0,5275.19244,10992.99384,5383.05648,6568.19676,8927.1804,6608.2698,56606.8884,75058.9296875,160281.0
3110,383,FL,True,"Pensacola-Ferry Pass-Brent, FL MSA",Santa Rosa County,2p3c,18338.2296,13104.918,15199.248,17560.4004,11393.09184,13819.9452,8072.72676,97488.5628,79213.46875,215821.0
3111,383,FL,True,"Pensacola-Ferry Pass-Brent, FL MSA",Santa Rosa County,1p1c,13068.4716,5473.96836,11664.2988,7509.96024,6718.65744,7314.66576,5546.22252,57296.244,79213.46875,215821.0
3112,384,FL,True,"North Port-Sarasota-Bradenton, FL MSA",Sarasota County,2p3c,21386.1264,13507.584,14994.48,17225.3004,12643.3668,14989.7148,9495.09372,104241.6684,80030.8203125,485654.0
3113,384,FL,True,"North Port-Sarasota-Bradenton, FL MSA",Sarasota County,1p1c,16172.7828,5642.16324,10465.96584,7366.26048,7904.41548,7933.8054,6314.17968,61799.5728,80030.8203125,485654.0
3114,1901,NY,True,"Albany-Schenectady-Troy, NY MSA",Saratoga County,2p3c,18669.1572,13397.7636,15703.9704,16786.0992,11619.10992,33241.134,19962.7344,129379.968,105657.3203125,243334.0
3115,1901,NY,True,"Albany-Schenectady-Troy, NY MSA",Saratoga County,1p1c,15013.2816,5596.29084,11817.57348,9494.87988,7467.6606,11506.5462,10303.2774,71199.51,105657.3203125,243334.0
3116,2058,ND,False,"Sargent County, ND",Sargent County,2p3c,12180.0,11970.13404,16561.3212,16041.7356,8750.54592,13568.4888,6333.89868,85406.1216,83580.5625,
3117,2058,ND,False,"Sargent County, ND",Sargent County,1p1c,8808.0,4999.96476,13267.806,6893.4756,5003.1702,6902.29692,4685.28924,50560.002,83580.5625,
3118,1753,NE,True,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Sarpy County,2p3c,17205.8256,11054.98608,14217.3672,19600.8096,10240.00632,25657.4496,14641.0704,112617.516,99497.390625,213530.0
3119,1753,NE,True,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Sarpy County,1p1c,12816.7176,4617.705,11005.125,8350.05324,6317.17896,9766.37988,7384.06644,60257.226,99497.390625,213530.0
3120,3133,WI,False,"Sauk County, WI",Sauk County,2p3c,13320.0,10762.13892,14808.1008,15120.2136,8725.90872,18232.8912,9200.4924,90169.746,75948.1640625,
3121,3133,WI,False,"Sauk County, WI",Sauk County,1p1c,9924.0,4495.38168,11497.52856,6498.3018,5224.7106,8832.3984,6282.51924,52754.8416,75948.1640625,
3122,1754,NE,True,"Saunders County, NE HUD Metro FMR Area",Saunders County,2p3c,12456.0,12079.9512,16614.4428,19600.8096,8890.34256,22065.1248,12213.0852,103919.754,85891.9453125,
3123,1754,NE,True,"Saunders County, NE HUD Metro FMR Area",Saunders County,1p1c,9324.0,5045.83632,13041.4752,8350.05324,5206.75812,8398.97976,6404.8044,55771.9044,85891.9453125,
3124,3134,WI,False,"Sawyer County, WI",Sawyer County,2p3c,11448.0,10981.77468,15544.6944,19225.1736,8127.19188,17364.7032,9753.35964,92444.8944,62231.8203125,
3125,3134,WI,False,"Sawyer County, WI",Sawyer County,1p1c,9204.0,4587.1242,12357.2712,8258.62056,4997.06832,8411.83008,6694.53144,54510.4452,62231.8203125,
3126,1902,NY,True,"Albany-Schenectady-Troy, NY MSA",Schenectady County,2p3c,15502.9464,12336.1932,15019.4676,16786.0992,10087.218,30849.9252,16019.688,116601.5388,87621.1171875,166027.0
3127,1902,NY,True,"Albany-Schenectady-Troy, NY MSA",Schenectady County,1p1c,12467.0928,5152.86912,10671.09444,9494.87988,6384.40728,10678.82004,8284.42164,63133.5876,87621.1171875,166027.0
3128,2759,TX,False,"Schleicher County, TX",Schleicher County,2p3c,12528.0,10103.23248,15291.9432,19172.772,8200.188,9561.09744,4720.31256,79577.5428,68771.671875,
3129,2759,TX,False,"Schleicher County, TX",Schleicher County,1p1c,9492.0,4220.15436,12017.8404,8226.5208,4968.45444,4874.91792,3880.3242,47680.2132,68771.671875,
3130,516,GA,False,"Schley County, GA",Schley County,2p3c,11124.0,11238.01536,14693.0196,18251.25,8102.63964,9106.5066,7063.50804,79578.9372,51769.48828125,
3131,516,GA,False,"Schley County, GA",Schley County,1p1c,7776.0,4694.15664,11871.17208,7831.34688,4518.4296,5137.4454,5173.10928,47001.6588,51769.48828125,
3132,1903,NY,True,"Albany-Schenectady-Troy, NY MSA",Schoharie County,2p3c,12960.1368,11750.499,16587.3132,16786.0992,8953.63848,28929.5244,14100.7572,110067.9732,73198.3203125,
3133,1903,NY,True,"Albany-Schenectady-Troy, NY MSA",Schoharie County,1p1c,10422.2256,4908.2226,13000.0488,9494.87988,5554.82592,10014.06516,7862.20308,61256.4732,73198.3203125,
3134,1329,MI,False,"Schoolcraft County, MI",Schoolcraft County,2p3c,10956.0,10542.50388,15496.0608,20439.9048,7789.7556,15624.732,8908.35936,89757.3168,60402.015625,
3135,1329,MI,False,"Schoolcraft County, MI",Schoolcraft County,1p1c,8808.0,4403.63928,12255.6,8779.53072,4787.09808,6524.24628,5867.13276,51425.25,60402.015625,
3136,1904,NY,False,"Schuyler County, NY",Schuyler County,2p2c,9348.0,8994.64164,15238.2996,16346.4408,6646.26264,17213.0508,9175.93728,82962.6324,72777.3203125,
3137,1603,MO,False,"Schuyler County, MO",Schuyler County,2p0c,6024.0,5021.56092,13247.2716,15949.38,4002.24204,0.0,6715.7226,50960.1792,53294.32421875,
3138,2325,PA,False,"Schuylkill County, PA",Schuylkill County,2p3c,11784.0,11054.98608,14668.8036,18249.63,8275.46484,16672.7124,8818.23408,89523.8316,66584.53125,145705.0
3139,2325,PA,False,"Schuylkill County, PA",Schuylkill County,1p1c,8916.0,4617.705,10823.88648,7815.936,4903.79484,6903.8994,5452.40628,49433.6256,66584.53125,145705.0
3140,2143,OH,False,"Scioto County, OH",Scioto County,2p3c,12600.0,9663.96168,14207.3364,16879.482,8067.11136,14068.806,6676.14036,82162.8396,57112.06640625,
3141,2143,OH,False,"Scioto County, OH",Scioto County,1p1c,8808.0,4036.6692,10971.05352,7252.72416,4654.13052,7047.72432,4602.26952,47372.5728,57112.06640625,
3142,1604,MO,False,"Scotland County, MO",Scotland County,1p0c,5484.0,2956.91076,11359.21872,7974.69,3058.47492,0.0,5605.23636,36438.5304,64132.47265625,
3143,2000,NC,False,"Scotland County, NC",Scotland County,2p2c,8316.0,8514.92796,13485.4512,18105.5844,6098.50932,10368.44748,7298.69892,72187.6176,47650.890625,
3144,1484,MS,False,"Scott County, MS",Scott County,2p3c,10212.0,10030.02024,14165.0856,20596.9404,7334.4822,4408.17516,5540.20308,72286.9104,51778.73046875,177625.0
3145,1484,MS,False,"Scott County, MS",Scott County,2p3c,10212.0,10030.02024,14165.0856,20596.9404,7334.4822,4408.17516,5540.20308,72286.9104,51778.73046875,159646.0
3146,687,IL,False,"Scott County, IL",Scott County,1p0c,5712.0,2811.65916,11859.32076,6126.69,3088.45788,0.0,5834.30268,35432.4312,71833.671875,177625.0
3147,687,IL,False,"Scott County, IL",Scott County,1p0c,5712.0,2811.65916,11859.32076,6126.69,3088.45788,0.0,5834.30268,35432.4312,71833.671875,159646.0
3148,1755,NE,False,"Scotts Bluff County, NE",Scotts Bluff County,2p3c,12216.0,11054.98608,14497.5924,27351.3132,8431.99584,18962.664,12520.6008,105035.1564,65342.07421875,
3149,1755,NE,False,"Scotts Bluff County, NE",Scotts Bluff County,1p1c,9036.0,4617.705,11041.01952,11743.33452,4947.27576,6901.62528,6102.62112,54389.5776,65342.07421875,
3150,517,GA,False,"Screven County, GA",Screven County,2p3c,10956.0,11274.62112,14269.4016,17455.392,8055.03072,9086.79708,6657.531,77754.774,56501.1015625,
3151,517,GA,False,"Screven County, GA",Screven County,1p1c,7776.0,4709.4474,11952.24684,7490.06028,4523.97,5126.32584,5086.28904,46664.3376,56501.1015625,
3152,2760,TX,False,"Scurry County, TX",Scurry County,2p3c,13284.0,10798.7454,15265.386,19172.772,8726.12844,10024.40844,5241.14064,82512.5796,69259.4140625,
3153,2760,TX,False,"Scurry County, TX",Scurry County,1p1c,10524.0,4510.67244,11701.08252,8226.5208,5447.655,5111.14596,4253.2266,49774.3008,69259.4140625,
3154,176,AR,False,"Searcy County, AR",Searcy County,2p3c,10248.0,10542.50388,14956.3896,16868.9688,7533.21972,10277.373,6318.86724,76745.3208,44428.7109375,
3155,176,AR,False,"Searcy County, AR",Searcy County,1p1c,7848.0,4403.63928,12526.7724,7238.58624,4439.25216,4795.87536,4931.1522,46183.2768,44428.7109375,
3156,177,AR,True,"Fort Smith, AR-OK HUD Metro FMR Area",Sebastian County,2p3c,12156.8664,10322.86812,13589.1792,16806.4272,8145.29448,15323.3868,7981.21068,84325.23,56582.22265625,
3157,177,AR,True,"Fort Smith, AR-OK HUD Metro FMR Area",Sebastian County,1p1c,8753.90556,4311.89652,10640.30052,7186.6362,4734.2556,5634.0,4934.51184,46195.506,56582.22265625,
3158,303,CO,False,"Sedgwick County, CO",Sedgwick County,1p0c,7500.0,3278.53968,12317.9412,4353.2802,3905.49024,0.0,5742.50568,37097.7564,64176.62890625,547735.0
3159,981,KS,True,"Wichita, KS HUD Metro FMR Area",Sedgwick County,2p2c,10265.2104,8874.71412,14047.836,15442.734,6935.14896,15398.7612,8452.5234,79416.9252,74704.671875,547735.0
3160,2225,OK,False,"Seminole County, OK",Seminole County,2p2c,8736.0,8784.76752,14513.622,19327.0308,6348.46512,13782.492,8753.89092,80246.268,50853.55859375,505307.0
3161,518,GA,False,"Seminole County, GA",Seminole County,2p0c,6732.0,5991.63576,13109.2176,10413.58008,4610.27496,0.0,6707.79276,47564.502,45536.65625,505307.0
3162,1905,NY,False,"Seneca County, NY",Seneca County,1p0c,8364.0,2739.03312,11049.71124,5306.18004,4023.0666,0.0,6141.71304,37623.7032,72430.2578125,
3163,2144,OH,False,"Seneca County, OH",Seneca County,2p2c,8976.0,7885.30368,14535.2136,11954.781,6109.51536,12020.9556,5342.7228,66824.49,65643.9609375,
3164,2534,TN,True,"Chattanooga, TN-GA MSA",Sequatchie County,2p3c,10951.6392,12043.3464,15337.9788,18104.9352,8331.99024,11644.73364,5056.63296,81471.258,60990.38671875,
3165,2534,TN,True,"Chattanooga, TN-GA MSA",Sequatchie County,1p1c,8404.28028,5030.54592,12062.0268,7743.47172,4867.96728,7081.4538,4183.91424,49373.6604,60990.38671875,
3166,2226,OK,True,"Fort Smith, AR-OK HUD Metro FMR Area",Sequoyah County,2p3c,11894.86524,11311.22748,14401.6212,19110.2316,8408.48292,16296.7632,9368.94504,90792.1344,50230.27734375,
3167,2226,OK,True,"Fort Smith, AR-OK HUD Metro FMR Area",Sequoyah County,1p1c,8565.24384,4724.73744,11820.69504,8174.57076,4815.48408,6482.73564,5492.64072,50076.1056,50230.27734375,
3168,2827,UT,False,"Sevier County, UT",Sevier County,2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,14778.2796,9010.51536,79583.5836,62783.2265625,
3169,2535,TN,False,"Sevier County, TN",Sevier County,2p0c,8244.0,6314.9934,12694.9836,9645.58008,5275.2978,0.0,5329.01184,47503.866,59792.08203125,
3170,982,KS,False,"Seward County, KS",Seward County,1p0c,7116.0,2925.78516,10348.60176,5958.69,3638.53488,0.0,5611.93548,35599.5468,52010.79296875,
3171,1756,NE,True,"Seward County, NE HUD Metro FMR Area",Seward County,2p2c,8808.0,9084.58812,15377.1156,16304.9328,6483.19044,18664.7208,8955.85908,83678.4084,90022.8671875,
3172,2761,TX,False,"Shackelford County, TX",Shackelford County,2p3c,11628.0,10652.32248,15825.6324,19172.772,8073.0396,9280.93872,4671.71892,79304.4252,56988.84375,
3173,2761,TX,False,"Shackelford County, TX",Shackelford County,1p1c,8808.0,4449.51084,12466.3692,8226.5208,4803.71928,4732.0734,3811.08216,47297.2764,56988.84375,
3174,1606,MO,False,"Shannon County, MO",Shannon County,2p3c,9876.0,10176.4446,15396.102,22953.1452,7265.79204,10166.34012,7875.0,83708.8248,45796.44140625,
3175,1606,MO,False,"Shannon County, MO",Shannon County,1p1c,7944.0,4250.73492,12353.016,9857.27784,4418.6334,4656.01572,5271.48048,48751.1568,45796.44140625,
3176,1485,MS,False,"Sharkey County, MS",Sharkey County,2p3c,11304.0,11384.43972,13653.1176,20596.9404,8220.91704,4479.19224,6329.23464,75967.8396,44871.26953125,
3177,1485,MS,False,"Sharkey County, MS",Sharkey County,1p1c,8208.0,4755.31824,11262.1728,8837.2434,4697.12148,2796.63588,4519.03128,45075.5244,44871.26953125,
3178,179,AR,False,"Sharp County, AR",Sharp County,2p3c,9984.0,10432.68456,14403.822,16868.9688,7397.76996,10296.43728,6023.76564,75407.4492,45333.34375,
3179,179,AR,False,"Sharp County, AR",Sharp County,1p1c,7848.0,4357.76772,11806.25244,7238.58624,4422.63096,4804.77132,4634.91792,45112.9272,45333.34375,
